seq	arm	started_at	elapsed_ms	errno
461	B	2026-08-13 01:16:43.323	4	0
462	B	2026-08-13 01:16:43.532	3	0
463	B	2026-08-13 01:16:43.739	5	0
464	B	2026-08-13 01:16:43.949	4	0
465	B	2026-08-13 01:16:44.156	6	0
466	B	2026-08-13 01:16:44.365	5	0
467	B	2026-08-13 01:16:44.574	4	0
468	B	2026-08-13 01:16:44.783	4	0
469	B	2026-08-13 01:16:44.992	4	0
470	B	2026-08-13 01:16:45.201	5	0
471	B	2026-08-13 01:16:45.411	5	0
472	B	2026-08-13 01:16:45.620	5	0
473	B	2026-08-13 01:16:45.829	4	0
474	B	2026-08-13 01:16:46.037	4	0
475	B	2026-08-13 01:16:46.246	5	0
476	B	2026-08-13 01:16:46.455	5	0
477	B	2026-08-13 01:16:46.664	7	0
478	B	2026-08-13 01:16:46.874	6	0
479	B	2026-08-13 01:16:47.083	5	0
480	B	2026-08-13 01:16:47.292	4	0
481	B	2026-08-13 01:16:47.500	5	0
482	B	2026-08-13 01:16:47.709	10	0
483	B	2026-08-13 01:16:47.922	4	0
484	B	2026-08-13 01:16:48.132	3	0
485	B	2026-08-13 01:16:48.344	5	0
486	B	2026-08-13 01:16:48.556	4	0
487	B	2026-08-13 01:16:48.764	4	0
488	B	2026-08-13 01:16:48.972	3	0
489	B	2026-08-13 01:16:49.180	4	0
490	B	2026-08-13 01:16:49.389	6	0
491	B	2026-08-13 01:16:49.600	4	0
492	B	2026-08-13 01:16:49.808	4	0
493	B	2026-08-13 01:16:50.016	5	0
494	B	2026-08-13 01:16:50.225	4	0
495	B	2026-08-13 01:16:50.433	4	0
496	B	2026-08-13 01:16:50.641	3	0
497	B	2026-08-13 01:16:50.849	3	0
498	B	2026-08-13 01:16:51.056	5	0
499	B	2026-08-13 01:16:51.265	14	0
500	B	2026-08-13 01:16:51.482	4	0
501	B	2026-08-13 01:16:51.690	4	0
502	B	2026-08-13 01:16:51.898	5	0
503	B	2026-08-13 01:16:52.107	5	0
504	B	2026-08-13 01:16:52.315	5	0
505	B	2026-08-13 01:16:52.524	5	0
506	B	2026-08-13 01:16:52.733	3	0
507	B	2026-08-13 01:16:52.943	4	0
508	B	2026-08-13 01:16:53.151	8	0
509	B	2026-08-13 01:16:53.363	4	0
510	B	2026-08-13 01:16:53.571	4	0
511	B	2026-08-13 01:16:53.779	4	0
512	B	2026-08-13 01:16:53.987	4	0
513	B	2026-08-13 01:16:54.195	4	0
514	B	2026-08-13 01:16:54.403	6	0
515	B	2026-08-13 01:16:54.612	4	0
516	B	2026-08-13 01:16:54.820	5	0
517	B	2026-08-13 01:16:55.029	4	0
518	B	2026-08-13 01:16:55.237	4	0
519	B	2026-08-13 01:16:55.446	4	0
520	B	2026-08-13 01:16:55.653	3	0
521	B	2026-08-13 01:16:55.862	4	0
522	B	2026-08-13 01:16:56.071	3	0
523	B	2026-08-13 01:16:56.279	4	0
524	B	2026-08-13 01:16:56.486	3	0
525	B	2026-08-13 01:16:56.692	3	0
526	B	2026-08-13 01:16:56.900	5	0
527	B	2026-08-13 01:16:57.110	15	0
528	B	2026-08-13 01:16:57.332	4	0
529	B	2026-08-13 01:16:57.540	4	0
530	B	2026-08-13 01:16:57.748	5	0
531	B	2026-08-13 01:16:57.956	4	0
532	B	2026-08-13 01:16:58.163	5	0
533	B	2026-08-13 01:16:58.379	4	0
534	B	2026-08-13 01:16:58.586	4	0
535	B	2026-08-13 01:16:58.793	4	0
536	B	2026-08-13 01:16:59.002	4	0
537	B	2026-08-13 01:16:59.210	4	0
538	B	2026-08-13 01:16:59.420	4	0
539	B	2026-08-13 01:16:59.630	3	0
540	B	2026-08-13 01:16:59.837	4	0
541	B	2026-08-13 01:17:00.045	5	0
542	B	2026-08-13 01:17:00.254	5	0
543	B	2026-08-13 01:17:00.463	3	0
544	B	2026-08-13 01:17:00.671	3	0
545	B	2026-08-13 01:17:00.880	5	0
546	B	2026-08-13 01:17:01.090	4	0
547	B	2026-08-13 01:17:01.300	7	0
548	B	2026-08-13 01:17:01.512	4	0
549	B	2026-08-13 01:17:01.721	14	0
550	B	2026-08-13 01:17:01.943	4	0
551	B	2026-08-13 01:17:02.151	94	0
552	B	2026-08-13 01:17:02.449	4	0
553	B	2026-08-13 01:17:02.656	4	0
